style,year,artist,title,discogs_id
Trap,2016,Jessica Audiffred,No Invitation,34797158
Trap,2016,Jessica Audiffred,Gtfb,34797392
Trap,2016,Big Flow Music,Big Flow Music Vol. 1,12063256
Trap,2016,Los Dutis,We Want Some Dutis,21846826
Trap,2016,Cartel De Santa,Viejo Marihuano,12560820
Trap,2016,Big Flow Music,Sobre El Peligro,12805955
Trap,2016,Gibsai,Feka,9373557
Trap,2016,"Therealdomy, DJs Winning Eleven",Frutti BBQ,16617678
Trap,2016,Anuel AA & Lito Kirino,Coronamos (Remix),10374147
Trap,2016,"Chester Watson (2), Kent Loon",Spring Mirage,10750392
Trap,2016,Gibsai,"La Nueva, Nueva Escuela (Redux Edition)",8222417
Trap,2016,"Alien Fucker, The X-Philes, Alien Cow Abduction, Cum Book",Can't Resist The Astrocock,14796804
Trap,2016,Various,The Take Over Vol. 2,36339796
Trap,2016,Various,"Ritmo, Sonido & Bass EP",10503709
Trap,2016,マクロスMACROSS 82-99,Jutsu EP,7917388
Trap,2016,Giorgin,Esa Planta,12062972
Trap,2016,Cyberealityライフ,Gray Days,8572094
Trap,2016,Gwen Stefani,This Is What The Truth Feels Like,9557381
Trap,2016,DJ Snake,Encore,15963177
Trap,2016,Various,JETCOO3,19993228
Trap,2016,Alemán & Alvaro Diaz,Envidia,15850102
Trap,2016,Drake,Views,14307864
Trap,2016,Gibsai,KING,9473790
Trap,2016,Gibsai,Demos Y Colaboraciones,8773499
Trap,2016,"SaV!, Scumbag SaV!",House of The Wicked,12249716
Trap,2017,Jessica Audiffred,Drake Love,34797194
Trap,2017,Gera MxM,No Le Meten (Feat. Bipo Montana & Jay Romero),11240318
Trap,2017,Füete Billete,Trå,29695168
Trap,2017,Gibsai,Ni Amigos,10428836
Trap,2017,Bailo Ft. Rico Act,Flex,18841678
Trap,2017,DotWork,Young Drug EP,18941878
Trap,2017,"Yerack Rocha Feat. Gibsai, Plus Castañeda",Amor De Mis Amores,10428821
Trap,2017,Fckng Wey,Descenso,18942904
Trap,2017,Karol G,Unstoppable,22059694
Trap,2017,Lit Lords,Hard City,11167522
Trap,2017,Cormano,Noriega,16607001
Trap,2017,Los Dutis,Amor & Bass,21847405
Trap,2017,Jay Romero,Desayuno A La Cama,11236041
Trap,2017,Mr. 3*,Bitch,9937248
Trap,2017,DJ Kool-Aid,Incredible Collection!,21770725
Trap,2017,Gibsai,No Lo Veían Venir,11053700
Trap,2017,Taylor Swift,Reputation,34133911
Trap,2017,HecTech (2),Luz Blanca,11635718
Trap,2017,Zona Klandestina,"ZK Producciones, Vol.8",9653330
Trap,2017,Gama (11),Paradoxes,9842679
Trap,2017,Various,Dream Team,10695291
Trap,2017,Various,Mexico,14185469
Trap,2017,Katy Perry,Witness,12561188
Trap,2017,Kent Loon,Stay Low,11184913
Trap,2017,Petit Piment,Oneself Vibes: Resquícios de Chuva,14185557
Trap,2017,Nube,Oneself Vibes: Lotus Flower Grows Up From The Mud,14185578
Trap,2017,Various,Tempest,11599677
Trap,2017,Sriracha Chakra,Bok Choy Keyboard,25015858
Trap,2017,Sriracha Chakra,Bok Choy Keyboard,11094726
Trap,2017,The Glow of Streetlights,Ghost Coyote Zero,24968095
Trap,2017,The Glow of Streetlights,Ghost Coyote Zero,10788044
Trap,2018,21 Savage,I Am > I Was,16232147
Trap,2018,T.I.,Dime Trap,17329624
Trap,2018,Lao,Solo,29694694
Trap,2018,Jair Rodriguez,Enigma,22364821
Trap,2018,"Fckng Wey, CX$TX",Lanzallamas,18970312
Trap,2018,Lit Lords,True Power,12413645
Trap,2018,"Vandalic, Gibsai, Coko Yamasaki & Louie GRN",Ojos Bronce,12075605
Trap,2018,Various,Spider-Man: Into The Spider-Verse (Music From & Inspired By The Motion Picture),15937243
Trap,2018,Various,Spider-Man: Into The Spider-Verse (Soundtrack From & Inspired By The Motion Picture),25290709
Trap,2018,Post Malone,Beerbongs & Bentleys,34793360
Trap,2018,C ∀ O S ‡†* & Trancetorn,Noixe,22762472
Trap,2018,Vandalic,A La Shila o A La Shola,13283762
Trap,2018,C ∀ O S ‡†* & Trancetorn,Noixe,31461161
Trap,2018,Mr. 3*,Not Todat Satan,11528580
Trap,2018,Alemán & Adán Cruz*,Doble A,15849866
Trap,2018,CRIMExWAVE,Tierra Negra Remixes EP,18509428
Trap,2018,Mastein Bennett*,Per Sé,27720024
Trap,2018,Kryone,Untitled,14185710
Trap,2018,Slug Christ,Judas' Betrayal And The Three Day Burial Of A Salted Sluig,23592251
Trap,2018,Petit Piment,Raios de Ouro,14185654
Trap,2018,Mr. 3*,Naked Soul,11671061
Trap,2018,Alemán,Eclipse,13528111
Trap,2018,Lordd* . Gzus* . Estis*,G's (Gangsters),33450998
Trap,2018,Aleman,Eclipse,15825427
Trap,2018,David Guetta,7,16002306
Trap,2018,Gibsai,No Lo Veían Venir: Extended Tape Edition,14068737
Trap,2018,Chloe x Halle,The Kids Are Alright,12527325
Trap,2018,Chloe x Halle,The Kids Are Alright,15466789
Ranchera,1970,"Los Pulpos, Altemar Dutra",Peleas // Lo Que Te Queda,9427461
Ranchera,1970,Hermanos Guevara,A La Sombra De Un Rosal / Maldito Vicio,6984993
Ranchera,1970,Gustavo Morales Y Los Comodines,Duda,30654799
Ranchera,1970,Lucha Villa,Lucha Villa,2940127
Ranchera,1970,Paulina Vargas,La Ranchera De Gala,10368802
Ranchera,1970,Miguel Aceves Mejia,Caballo Prieto Azabache,10533575
Ranchera,1970,Los Tremendos Gavilanes,El Sombrero Concho,10245835
Ranchera,1970,Jesus Villegas (3),Con Ganas / Voy A Escribirle A Dios,13081910
Ranchera,1970,Lupe Mejia La Yaki*,La Medallita,7911772
Ranchera,1970,Rosa De Castilla,Con El Alma Rota,15863514
Ranchera,1970,Dueto Frontera,Que Bonita Chaparrita / Dios Eterno,23815637
Ranchera,1970,Conjunto Hermanos Flores,Baraja De Oro,12420878
Ranchera,1970,"Hermanas Huerta, Mariachi Jalisco De Pepe Villa",De Puerto En Puerto,19981300
Ranchera,1970,Emily Cranz,Gotas De lluvia Sobre Mi Cabeza (Raindrops Keep Fallin' On My Head),12643333
Ranchera,1970,Dueto Alma Ranchera,Dueto Alma Ranchera,33624372
Ranchera,1970,Vicente Fernandez,Vicente Fernandez,29060188
Ranchera,1970,Julio Jaramillo,Amigo Cantinero,31268711
Ranchera,1970,Ray Avila,El Retrato De Mi Madre / Lo Que Paso Volo,34614574
Ranchera,1970,Lucha Villa,Lucha Villa,27754860
Ranchera,1970,Vicente Fernández*,Palabra De Rey,27170139
Ranchera,1970,Pedro Infante,MI Despedida,24055772
Ranchera,1970,Los Principes Cumbancheros,La Banda Dominguera,12624535
Ranchera,1970,José Alfredo Jiménez Con El Mariachi: Vargas De Tecalitlan*,No Me Amenaces,30670087
Ranchera,1970,Luciana (15),Mis Cuatro Novios,12856220
Ranchera,1970,Los Dos Reales,Tampico Hermoso / Por Ningun Motivo,24100832
Ranchera,1970,Vicente Fernandez,Ni En Defensa Propia / Alma Rota,10921011
Ranchera,1970,Juan Torres,Lo Ranchero De Juan Torres,15462345
Ranchera,1970,Las Jilguerillas Con Los Rurales (2),El Bandolero / Cumpleaños,6941720
Ranchera,1970,Vicente Fernandez,Ay Amigo/ El Prisionero,31095041
Ranchera,1970,Jorge Valente (2),El Triste Y Los Más Grandes Exitos De Jorge Valente,19614517
Ranchera,1970,Antonio Bribiesca,La Guitarra Mexicana de Antonio Bribiesca,8612524
Ranchera,1970,Javier Solís,Me Han Contado De Ti / Todo Acabo,11822993
Ranchera,1970,Hermanitas Núñez,Homenaje A Agustin Lara,14926328
Ranchera,1970,Enrique Linares,Esclavo,24094415
Ranchera,1970,José Alfredo Jiménez,La Malagradecida,10239214
Ranchera,1970,René Silva (2),Lejos / Negra Consentida,13638391
Ranchera,1970,Vicente Fernández*,Soy De Abajo / Un Minuto De Silencio / Lo Mejor De La Vida / Sigue Tu Camino,20678734
Ranchera,1970,Los Gavilanes Del Norte,Mañanitas Norteñas,11252871
Ranchera,1970,Jorge Negrete,Así Era Jorge Negrete,11273189
Ranchera,1970,Isabel Soto La Marina,Entregate,36443016
Ranchera,1970,Pepe Nava,Pepe Nava,32973264
Ranchera,1970,Enrique Samaniego Y Su Tamborazo Zacatecano,Enrique Samaniego Y Su Tamborazo Zacatecano,13711484
Ranchera,1970,Los Gavilanes Del Norte,El Caminante,27279417
Ranchera,1970,Los Tecolines Con El Requinto Electrónico Y De Oro De Sergio Flores*,Solo Amor,13985281
Ranchera,1970,Los Relampagos Del Norte,Pa Que Me Cuentas / Vengo A Llevarte,5874429
Ranchera,1970,Los Dos Galleros,Muñequita,14177087
Ranchera,1970,Dueto Chino Y Chutis,Amor Con Amor Se Paga,18183628
Ranchera,1970,Pedro Infante,La Desentendida,11044548
Ranchera,1970,José Manuel Figueroa,Créemelo,32003834
Ranchera,1970,Enrique Linares,Embrujo,31756484
Ranchera,1970,Dueto Hermanas Gomez,Anoche Descubri,32615547
Ranchera,1970,Hermanitas Núñez,Cumpliremos El Pacto,29443624
Ranchera,1970,Cuco Sanchez,Aunque Me Cueste La Vida / Te He De Querer,27995427
Ranchera,1970,Enrique Linares,Mira Llueve / Viajera Gris,28135465
Ranchera,1970,Vicente Fernandez,Ni En Defensa Propia,21028750
Ranchera,1970,Trio Escala,Dile / Destinos Opuestos,13638516
Ranchera,1970,Cuco Sanchez,De La Telenovela Y Película El Mariachi,8097165
Ranchera,1970,Los Rayos Del Norte de Celestino Hernández,Estas Rezando / Dos Agujas,10371907
Ranchera,1970,Massiel Con El Mariachi Oro Y Plata,Si Nos Dejan / El Sueño,13050291
Ranchera,1970,Isabel Soto La Marina,Las Llaves Perdidas / Mire Mama,29481943
Ranchera,1970,Hermanas Razo,La Rodilla,12481416
Ranchera,1970,José Alfredo Jiménez Y Alicia Juarez,José Alfredo Y Alicia,15556545
Ranchera,1970,Luis Aguilar,Carabina 30-30,16738443
Ranchera,1970,Antonio Aguilar*,Rancheras Séntidas,17187400
Ranchera,1970,Armónica Ranchera Sentimental,Armónica Ranchera Sentimental,8338760
Ranchera,1970,Los Gavilanes Del Norte,Mañanitas Norteñas,13613928
Ranchera,1970,Antonio Aguilar*,Rancheras Sentidas,17187451
Ranchera,1970,Los Relampagos Del Norte,Callejon Sin Salida,4782640
Ranchera,1970,"Vicente Fernandez, Various",El Fabuloso Vicente Fernandez,3355520
Ranchera,1970,Vicente Fernandez,Ni En Defensa Propia,14569872
Ranchera,1970,Los Relampagos Del Norte,Hits Super Hits,10465850
Ranchera,1970,Dueto Estrella Y Su Conjunto*,El Caminante / Cuiden Su Vida,11630465
Ranchera,1970,Mario Oropesa,Por Seguir Tus Huellas / La Chequera,28356634
Ranchera,1970,Felipe Arriaga,Un Mal Amor / Besando Botellas,27996510
Ranchera,1970,Imelda Miller,Amor De Pobre,27395586
Ranchera,1970,Cuco Sanchez,De La Telenovela Y Película El Mariachi,27483615
Ranchera,1970,Various,Album De Oro Del Radio En Mexico,30001867
Ranchera,1970,Hermanos Michel,"Amor, Recuerdo, Corazón",26158115
Ranchera,1970,Las Perlitas,Una Lagrima,20365870
Ranchera,1970,Flor Silvestre,Sus Canciones Favoritas Con...,16306719
Ranchera,1970,Amigo Cilindrero,Aquellos Tiempos Del Cilindro ...,22330636
Ranchera,1970,Los Dos Reales,Caminos De La Vida / Me Piden,27715107
Ranchera,1970,Maria De Lourdes,Gris,33651690
Ranchera,1970,Irene Y Fidel Con Los Olímpicos*,Ebrio De Amor,12624520
Ranchera,1970,Alicia Juarez Con El Mariachi Vargas de Tecalitlán,"Te Necesito, Amor / Jugue Al Olvido",33604080
Ranchera,1970,Kiko Y Chuy,La Onda Norteña De Kiko Y Chuy,27233592
Ranchera,1970,Pepe Nava,La India Bonita / Muñeca Linda de Mis Amores,11879881
Ranchera,1970,Vicente Fernandez,Alma Rota / Ni En Defensa Propia,28068874
Ranchera,1970,Maria De Lourdes,"Voz, Estilo Y Sentimiento",10944408
Ranchera,1970,Demetrio Gonzalez,Las Golondrinas,33892800
Ranchera,1970,Maria Montiel,Pájaro Que Vuela / El Volantín,25082350
Ranchera,1970,Gerardo Reyes,Para Dejar Las Cantinas,15753026
Ranchera,1970,Irene Y Fidel,Romance Norteño,17286766
Ranchera,1970,Los Tremendos Gavilanes,Que Tal Si Te Vas Conmigo,6544010
Ranchera,1970,Salomon Prado,Angel o Mujer,30003514
Ranchera,1970,Juan Mendoza El Tariacuri*,Aqui Llego Juan Mendoza El Tariácuri,18516949
Ranchera,1970,Javier Solís,Las Mañanitas,18895570
Ranchera,1970,Los Dos Reales,Con Sabor Norteño,9540559
Ranchera,1970,Los Dos Reales,Con Sabor Norteño,18072679
Ranchera,1970,Javier Solís,Las Mañanitas,17074308
Ranchera,1970,Jose Alfredo* Y Licha*,El Adios De Carrasco / Y Es Verdad,32061285
Ranchera,1970,Rolando La Serie,El Ranchero Guapachoso,30407060
Ranchera,1970,Amalia Mendoza Con El Mariachi Vargas de Tecalitlán*,La Voz Desgarradora De Amalia Mendoza,9200012
Ranchera,1970,Juan Torres,Organo Melodico - Vol. 10,17511796
Ranchera,1970,Lucha Villa,El Quelite,19640719
Ranchera,1970,Los Caminantes*,Las Golondrinas Yucatecas,33542364
Ranchera,1970,Los Relampagos Del Norte,Por El Amor A Mi Madre,10163279
Ranchera,1970,Los Gavilanes*,Lo Miso Da,13956666
Ranchera,1970,Los Tremendos Gavilanes,Que Tal Si Te Vas,11136897
Ranchera,1970,Chavela Vargas,El Corrido Hablado,2248743
Ranchera,1970,Lucha Villa,El Quelite,11462749
Ranchera,1970,Conjunto Los Gavilanes Juan Y Salomon*,La Pachanga / La Piedra,10969935
Ranchera,1970,Gilberto Valenzuela,California Mia / Sin Ley,34960535
Ranchera,1970,Francisco El Charro Avitia,Cantinero,29479105
Ranchera,1970,Antonio Aguilar*,Antonio Aguilar,14890362
Ranchera,1970,Flor Silvestre Con El Mariachi Guadalajara,Sin Rebeldías / Necesito Un Corazón,15862655
Ranchera,1970,Flor Silvestre,Sin Rebeldías,957737
Ranchera,1970,Los Quechuas,Cantan Y Recuerdan a México,15797664
Ranchera,1970,Carlos Y Jose,La Carta Que Te Mande,7804231
Ranchera,1970,Monna Bell Y Aldemaro Romero,La Onda Nueva En Mexico,4267142
Ranchera,1970,Monna Bell,La Nueva Onda EP,23002658
Ranchera,1970,Juan Torres,Organo Melodico - Vol. 10,10034082
Ranchera,1970,Los Strwck,La Suegra,8753620
Ranchera,1970,Chavita,Huesito De Chabacano,30709046
Ranchera,1970,La Comparsa Universitaria De La Laguna,Una Comparsa Con Sabor,5357515
Ranchera,1970,Various,Selecciones Musicales Latinoamericanas,16493490
Ranchera,1971,Lucha Villa,A Pedazos,32903760
Ranchera,1971,Cornelio Reyna,Nuestros Corazones / Por Tu Culpa,12121850
Ranchera,1971,Cornelio Reyna,Cornelio Reyna,15982269
Ranchera,1971,Luciana (15) Con El Mariachi Vargas de Tecalitlán,Las Ultimas Palomas / En Un Papel,12857480
Ranchera,1971,Los Relampagos Del Norte,Donde Esta El Corazon / Sufriendo Y Llorando,33825894
Ranchera,1971,Las Vecinas Con Los Arqueros De La Vecindad,La Noria / Brincate Por El Corral,31532362
Ranchera,1971,Felipe Arriaga,Leña Y Lodo / Vuelvo Al Tequila,11816404
Ranchera,1971,Antonio Aguilar* Con El Mariachi Mexico*,Antonio Aguilar Vol. 18,17450245
Ranchera,1971,Amalia Mendoza,Musica De Mexico,12620600
Ranchera,1971,Vicente Fernandez,Me Esta Esperando Maria,9548794
Ranchera,1971,Cornelio Reyna con el Mariachi Oro Y Plata,Me Sacaron Del Tenampa / Esa Mujer,13423808
Ranchera,1971,Maria Zarco,La Higuera Del Rio,12498926
Ranchera,1971,Cornelio Reyna con el Mariachi Oro Y Plata,Me Sacaron Del Tenampa / Esa Mujer,11644459
Ranchera,1971,Cornelio Reyna,Idos De La Mente / Te Vas Con La Bola,31410401
Ranchera,1971,Rafael Buendía,Y Sus Exitos,14181007
Ranchera,1971,Francisco El Charro Avitia,Sin Decirte Lo Que Siento,12793525
Ranchera,1971,Vicente Fernández*,Como Paloma Errante / El Cuadro,9497993
Ranchera,1971,Chuy Sanchez Con El Conjunto Monterrey (3) De P. Olivares*,Tierrita Del Panteon / Botoncito De Cariño,6984964
Ranchera,1971,Hermanitas Núñez,Colorcito De Sandia,14925383
Ranchera,1971,Gerardo Reyes,Ave Negra,13108873
Ranchera,1971,Chava Ramirez Con Conjunto Norteño,Los Pajaros,12603742
Ranchera,1971,El Gallo Tapatio,La Catrina Pobre / Las Magueyadas,11816242
Ranchera,1971,La Comparsa Vigo,La Cocaleca / Elizabeth,34538854
Ranchera,1971,Cornelio Reyna Con El  Mariachi Oro Y Plata,Una Nube / Ya No Llores,32115528
Ranchera,1971,Hermanas Sarabia,Un Día De Plazo / Madrecita Querida,36493876
Ranchera,1971,Felipe Arriaga,El Muerto Vivo,12656435
Ranchera,1971,José Alfredo Jiménez,El Rey / El Cantinero,10261046
Ranchera,1971,José Alfredo Jiménez,El Rey / El Cantinero,34615651
Ranchera,1971,Lucha Villa,El Ausente,6252362
Ranchera,1971,Lola Beltrán,Canción Mixteca,30373985
Ranchera,1971,Dueto Guadalajara,La Que Sea,12643489
Ranchera,1971,Jorge Valente (2),Mi Corazon Es Un Gitano / Mi Ultimo Brindis,14705104
Ranchera,1971,"Rafael Buendía, Conjunto Chicano",Sin Amor En Nochebuena,13054480
Ranchera,1971,Vicente Fernandez,El Prisionero / Ay Amigo,9269714
Ranchera,1971,Los Saylor's*,Golpe Traidor / Amorcito Consentido / La Llave / Me Caí De Una Nube,15562158
Ranchera,1971,"Cornelio Reyna, Mariachi Oro Y Plata",Ya No Llores,10907233
Ranchera,1971,Adela Canales Con El Mariachi Los Apaches,Una Noche Mas,15232361
Ranchera,1971,Lucha Villa,Te Traigo Estas Flores,10317680
Ranchera,1971,José Alfredo Jiménez,El Cantinero,5920601
Ranchera,1971,Antonio Aguilar Barraza,Quién Te Arañó Los Cachetes / Mujer Engrandecida,24384944
Ranchera,1971,Hermanas Huerta,Tus Desprecios / Llorare Por Tu Amor,32862273
Ranchera,1971,José Manuel Figueroa,Juan Jornal,32003876
Ranchera,1971,Los Triiunfadores Y Su Conjunto,Embargame A Mi / Soy Libre,33652185
Ranchera,1971,Vicente Fernández*,Vicente Fernández,11313948
Ranchera,1971,Héctor Castro,Recordando A J. Solís,15034457
Ranchera,1971,Chabela Vargas*,Noche Bohemia,16021842
Ranchera,1971,Luis Perez Meza,Memorias De Mexico,14003665
Ranchera,1971,Hermanas Huerta,Más Éxitos De Las Hermanas Huerta,22860857
Ranchera,1971,Jorge Valente (2),La Guitarra,10245943
Ranchera,1971,Yolanda Del Rio,Pisoteando Mi Sangre / Una Cruz En Tus Brazos,13661032
Ranchera,1971,Los Bravos Del Norte De Ramon Ayala*,Mi Castigo,22237303
Ranchera,1971,Cornelio Reyna,Echale Sentimento... Cornelio,11361890
Ranchera,1971,Hermanas Padilla,La Contraseña,12483782
Ranchera,1971,Los Alegres De Terán,Ni Por Mil Puñados De Oro / Tu Traicion,31835636
Ranchera,1971,Adolfo Garza Con El Mariachi Insurgente,Aquellos Dias,13081694
Ranchera,1971,Hermanitas Núñez,Cumpliremos El Pacto,17857081
Ranchera,1971,Hermanitas Núñez,MI Unico Amor,14926405
Ranchera,1971,Vicente Fernández*,Vicente Fernández,27205572
Ranchera,1971,Los Bravos del Norte de Ramón Ayala,Los Bravos Del Norte De Ramon Ayala,23295512
Ranchera,1971,Antonio Bribiesca,Mexico En Mi Guitarra,11378964
Ranchera,1971,Vicente Fernández*,Vicente Fernández,27682107
Ranchera,1971,Las Jilguerillas,Con Que Me Pagas,29620315
Ranchera,1971,Cornelio Reyna Y Su Conjunto,El Espejo / La Crecida,15928942
Ranchera,1971,Vicente Fernández*,Vicente Fernández,27205311
Ranchera,1971,Cornelio Reyna,Echale Sentimento... Cornelio,18769327
Ranchera,1971,La Comparsa Vigo,En La Barra,15748055
Ranchera,1971,Manuel Casanova (2),Perdoname Otra Vez / Has Llegado Tarde / La Vida Es Asi / Frontera,34896224
Ranchera,1971,Gilberto Valenzuela,Es Muy Tu Vida / Te Solte La Rienda,32042670
Ranchera,1971,Pedro Infante,Una Serenata,23909066
Ranchera,1971,Raul Irigoyen*,Poquito Amor / Confusion,33661824
Ranchera,1971,Los Alegres De Terán,Paloma Del Alma,31835714
Ranchera,1971,Los Alegres De Terán,Te Quiero Mas,31835669
Ranchera,1971,Jorge Valente (2),Fea,10494828
Ranchera,1971,Antonio Aguilar Barraza,Noviando En Lo Obscurito / El Libre,24384719
Ranchera,1971,Roberto Razo Con Conjunto Norteño,Quisiera Amarte Menos,13054423
Ranchera,1971,Jose Alfredo Jimenez*,Te Solte La Rienda / Yo Debi Enamorarme De Tu Madre,36264718
Ranchera,1971,Los Relampagos Del Norte,Ingratos Ojos Mios / Desvelos Mios,3274998
Ranchera,1971,Los Alegres De Terán,Morire Mañana,31112951
Ranchera,1971,Ray Avila con Mariachi Monumental De Silvestre Vargas,La Medallita De Oro,10907280
Ranchera,1971,Las Perlitas,Sigo Siendo Tu Amigo,13054337
Ranchera,1971,Lucha Villa Con El Mariachi Guadalajara,Me Cai De La Nube,37147995
Ranchera,1971,Vicente Fernandez,Vicente Fernandez,3901845
Ranchera,1971,Pedro Reyes  El Gallero*,Sirvame Otra Copa,11218833
Ranchera,1971,Lucha Villa,Con El Mariachi Guadalajara,11462414
Ranchera,1971,"José Alfredo Jiménez, Alicia Juarez",Jose Alfredo Y Alicia,15897025
Ranchera,1971,Chabela Vargas*,Noche Bohemia,16113435
Ranchera,1971,Cornelio Reyna,El Bohemio De La Canción Ranchera,14194623
Ranchera,1971,Vicente Fernández*,Como Paloma Errante / La Cruz De Tu Olvido / Camino Inseguro / El  Cuadro,21041173
Ranchera,1971,Antonio Aguilar*,Ya Viene Amaneciendo,17420842
Ranchera,1971,Banda Mochis De Porifirio Amarillas*,Vamos A La Playa / El Ausente,13843043
Ranchera,1971,Enrique Linares,Condición,24094430
Ranchera,1971,Antonio Aguilar*,Noviando En Lo Obscurito / El Libre,35516917
Ranchera,1971,Lazaro Arroyo Con El Mariachi Vargas de Tecalitlán,El Cuadro / Cariño Nocturno,36710302
Ranchera,1971,Hermanas Sarabia,Tormento / Lo Que Quisiera Saber,30438041
Ranchera,1971,Conjunto Hermans Ruiz*,Ni Cuerpo Ni Corozon,15729161
Ranchera,1971,Cornelio Reyna,Me Cai De La Nube,17025315
Ranchera,1971,Irma Serrano,Exitos De Siempre Al Estilo De La Tigresa,15858277
Ranchera,1971,Los Psicodelicos Del Norte,Llegaste A Mi Mesa,12780537
Ranchera,1971,Various,Mañanitas Norteñas,10356550
Ranchera,1971,Dueto Azteca,Nomas Por Ti He Llorado / MI Delito,11665856
Ranchera,1971,Cornelio Reyna,Puro Corazón,8635373
Ranchera,1971,Los Bravos Del Norte De Ramon Ayala*,Tus Baños De Pureza,11303145
Ranchera,1971,Pedro Infante,Serenata Con Pedro Infante,13361020
Ranchera,1971,Juve Mendoza Con Los Monarcas De Nuevo Laredo,El Tartamudo / Mi Corazon Esta Llorando,10337937
Ranchera,1971,Alberto Vázquez,Soñando Con El Amor,7829685
Ranchera,1971,Cornelio Reyna,El Bohemio De La Cancion Ranchera,18987169
Ranchera,1971,Los Bravos del Norte de Ramón Ayala,Ni Por Mil Puñados De Oro,10163194
Ranchera,1971,Los Gavilanes Del Norte,Cantares Norteños,10955480
Ranchera,1971,Los Bravos del Norte de Ramón Ayala,Tus Baños De Pureza,30118100
Ranchera,1971,Vicente Fernández*,Vicente Fernández,27168486
Ranchera,1971,La India Maria,La Mejor Cantante De Todas Las Grabadoras,12649977
Ranchera,1971,"Alfonso Ramos, Sus Cantantes Y Su Orquesta*","Alfonso Ramos, Sus Cantantes Y Su Orquesta",31249723
Ranchera,1971,Los Reyneros De Monterrey,Pero Oyeme Pues,12494527
Ranchera,1971,Los Relampagos Del Norte,Tengo Miedo / Caminar Caminar,24890705
Ranchera,1971,Shorty And The Corvettes,El Chisme,29995087
Ranchera,1971,Los Norteños De Nuevo Laredo,Hojita,9975151
Ranchera,1971,Los Cardenales De Monclova,Del Merito Norte,18772390
Ranchera,1971,Los Lobos Del Norte,No Fue Tu Culpa,27250920
Ranchera,1971,Los Bravos Del Norte De Ramon Ayala*,Ni Por Mil Puñados De Oro,10153290
Ranchera,1971,Los Gavilanes Del Norte,Me Caiste Del Cielo,11221727
Ranchera,1971,Javier Solís,Novillero,11635582
Ranchera,1971,Los Relampagos Del Norte,Mi Tesoro,11581993
Ranchera,1971,Pedro Infante,Serenata Con Pedro Infante,6554635
Ranchera,1971,Los Alegres De Terán,El Golpe Traidor,23235734
Ranchera,1971,Los Gavilanes Del Norte,Lo Mejor De: Los Gavilanes Del Norte,11252903
Ranchera,1971,Los Relampagos Del Norte,"Hoy, Mañana Y Siempre",18884272
Ranchera,1971,Los Bravos Del Norte De Ramon Ayala*,Tus Baños De Pureza,9636829
Ranchera,1971,Dueto Fontana,"Palabras, Palabras, Palabras / Te Pido Perdon",30429143
Ranchera,1971,Cornelio Reyna,El Bohemio De La Canción Ranchera,15782422
Ranchera,1971,Las Cariñosas,Eran Dos Palomas / Cadenas Del Corazon,24888725
Ranchera,1971,Imelda Miller,Tierra De Mi Tierra / Estoy Rogandole A Dios,29481754
Ranchera,1971,Flor Silvestre,Flor Silvestre,19667719
Ranchera,1971,Unknown Artist,Cumbias Con La Banda Sinaloense,30006145
Ranchera,1971,Vicente Fernández*,Vicente Fernández,32188365
Ranchera,1971,Vicente Fernández*,Vicente Fernández,10086802
Ranchera,1971,Lucha Villa,Puro Norte Con Lucha Villa,16055407
Ranchera,1971,Flor Silvestre,Flor Silvestre,15867964
Ranchera,1971,Lupita D'Alessio / Mariachi Monumental De Silvestre Vargas,Audicion Especial,28175116
Ranchera,1971,Various,Melodías Para Enamorados,14071425
Ranchera,1971,Toño Barcelata Y Su Combo,El Diablo,13838905
Ranchera,1972,Chayito Valdez,Besos Y Copas / Una Noche Me Embriague,19033117
Ranchera,1972,Los Alegres De Terán,Querido Amigo / Para Toda La Vida,24315620
Ranchera,1972,La Banda De Ahome De Nacho Ibarra*,Te Traigo Estas Flores,35420809
Ranchera,1972,Lorenzo De Monteclaro Con El Conj. De Rogelio Gutiérrez*,Adios Amor / El Ausente,21109504
Ranchera,1972,Freddie Martinez,Que Bonita Sonrisita,26783948
Ranchera,1972,Los Garza De Sabinas,Los Garza De Sabinas,34496209
Ranchera,1972,Antonio Aguilar* Con Mariachi México de Pepe Villa,Antonio Aguilar,10952486
Ranchera,1972,Maria Dolores Pradera,Los Exitos De Maria Dolores Pradera Vol. II,16372710
Ranchera,1972,Vicente Fernandez,Canciones de la Película Tacos Al Carbón,11635686
Ranchera,1972,Chayito Valdez,Besos Y Copas / Una Noche Me Embriague,7104950
Ranchera,1972,Carlos Y Jose,Una Mujer De Este Pueblo,13108909
Ranchera,1972,Yolanda Del Rio,La Carta Que Hoy Te Escribo / La Hija De Nadie,11892248
Ranchera,1972,Los Camperos De Allende,Ay! Jalisco No Te Rajes,12603730
Ranchera,1972,Miguel Aceves Mejia,Corridos Y Caballos Famosos,18575329
Ranchera,1972,Leo Dan,Quien No Tiene Una Ilusion,16135172
Ranchera,1972,Lucha Villa,Lucha Villa,21726589
Ranchera,1972,Rosenda Bernal,Contestacion A Te Traigo Estas Flores,23630765
Ranchera,1972,Cornelio Reyna,Eres Mi Vida / Voy A Pasear Mis Penas,35619301
Ranchera,1972,Los Flippers*,El Alcoholito / Buen Amigo,25532800
Ranchera,1972,Vicente Fernandez,Vicente Fernandez,28163728
