artist,song,year,i_AR,i_MO,i_DI,i_PO,i_NA,i_GO,IIA_global
Chalino Sánchez,Silvestre Murillo,2008,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111
Chalino Sánchez,Tino Quintero,2002,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Chalino Sánchez,Tino Quintero,2008,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Chalino Sánchez,Tino Quintero,2012,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Chalino Sánchez,Tino Quintero,2025,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Chalino Sánchez,Toledo Felix,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
Chalino Sánchez,Toledo Felix,2012,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
Chalino Sánchez,Toledo Felix,2025,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
Chalino Sánchez,Tony Fierro ,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalino Sánchez,Victor Samaniego,2008,1.0,0.0,0.0,0.0,0.0,0.4,0.2333333333333333
Chalino Sánchez,Victor Samaniego,2025,1.0,0.0,0.0,0.0,0.0,0.4,0.2333333333333333
Chalino Sánchez,Víctor Samaniego,2012,1.0,0.0,0.0,0.0,0.0,0.4,0.2333333333333333
Charles Ans,A Paso Lento,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Ans,La Ultima Canción ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Ans,No Hay Palabras Bonitas ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Ans,Pétalos ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Ans,Todavía ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chayito Valdez,Simon Blanco,1976,1.2857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857
Chayito Valdez,Simon Blanco,1977,1.2857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857
Chayito Valdez,Simon Blanco,1985,1.2857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857
Chelo,Dos Gallinas Finas,1976,1.5,0.0,0.0,0.0,0.0,0.0,0.25
Chino Pacas,CHAMAQUITO,2025,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.19444444444444442
Chino Pacas,CONMIGO,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Chino Pacas,FLOTA,2025,0.0,0.0,0.5,0.0,0.0,0.25,0.12499999999999999
Chino Pacas,GTO,2025,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.01282051282051282
Chino Pacas,HOY DE PERLAS,2025,0.0,0.0,1.2,0.0,0.0,0.0,0.2
Chino Pacas,LA CIMA,2025,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Chino Pacas,LLEVARTE,2025,0.0,0.0,0.375,0.0,0.125,0.0,0.08333333333333333
Chino Pacas,NO ES UN JUEGO,2025,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285
Chino Pacas,SINIESTRO,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Chino Pacas,TRUCHAS,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chino Pacas,ZUMBANDO,2025,0.0,0.0,0.25,0.0,0.0,1.5,0.29166666666666663
Colmillo NORTEÑO,CIEN POR UNO,2008,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Colmillo NORTEÑO,IVAN ARCHIVALDO,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colmillo NORTEÑO,TRABAJO DE ESCOLTA,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Conjunto Primavera,La Celda 27 (En Vivo),2003,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.27777777777777773
Cuco Sanchez,El Mil Amores,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Agustin,Kuley,2013,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
Daddy Yankee,Como Y Vete,2008,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.047619047619047616
Daddy Yankee,K-ndela,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666
Daddy Yankee,Pa-Kum-Pa!!,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daddy Yankee,Pasión,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daddy Yankee,Salgo Pa' La Calle,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daddy Yankee,Somos De Calle,2008,0.0,0.0,1.5,0.0,0.0,0.0,0.25
Daddy Yankee,Talento De Barrio,2008,0.0,0.0,0.43478260869565216,0.0,0.0,0.0,0.07246376811594202
Daddy Yankee,¿Qué Tengo Qué Hacer?,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Flow,1996,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Flow,Dime Si Tú Quieres,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denilson,Icy,2021,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616
Denilson,Lágrimas Y Sangre,2021,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Denilson,Mi Coro,2021,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0784313725490196
Denilson,Mujeres Y Metales,2021,0.0,0.0,1.1818181818181819,0.0,0.09090909090909091,0.0,0.2121212121212121
Denilson,No Me Deje,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denilson,Sed De Ganar,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,16 Toneladas,2022,0.0,0.0,0.2,0.0,0.6,0.0,0.13333333333333333
Dharius,Alla por Cd. Juarez,2018,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.027777777777777776
Dharius,Ando Rolando,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Dharius,Aquí Traigo una Cosa,2022,0.0,0.0,0.75,0.0,0.0,0.0,0.125
Dharius,Arenosos,2020,0.0,0.0,0.0,0.0,0.1,0.0,0.016666666666666666
Dharius,Arenosos,2022,0.0,0.0,0.0,0.0,0.1,0.0,0.016666666666666666
Dharius,Ay Güey Ay Güey,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Directo Hasta Arriba ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,El Asesino,2022,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.0,0.25757575757575757
Dharius,El Loquerón (Parte 1),2022,0.0,0.0,0.0,0.0,0.2,0.0,0.03333333333333333
Dharius,El Pasado Está Olvidado,2022,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.09259259259259259
Dharius,Espejismo,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Espejismo,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Estilo Malandro,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Hago Lo Que Quiero,2022,0.0,0.23076923076923078,1.3076923076923077,0.0,0.0,0.23076923076923078,0.2948717948717948
Dharius,Hipocresía,2022,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Dharius,Homicidha,2014,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Dharius,Internacional ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,La Durango,2018,0.0,0.5,0.0,0.0,0.0,0.0,0.08333333333333333
Dharius,Lírica Onírica ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Mala Decisión,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,"Mala Fama, Buena Vidha",2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Mala Vibra,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Mota y Perico,2022,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.15079365079365079
Dharius,Perro Loco,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Polvo Blanco,2022,0.0,0.0,0.06666666666666667,0.13333333333333333,1.2,0.0,0.23333333333333334
Dharius,Por Allá Los Washo ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dharius,Seguimos Controlando,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666
Dharius,Todos en la Cuadra Bien Locos,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zuñiga ""El Norteño""",La Muñeca De Hule,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zuñiga ""El Norteño""",Pinche Compadre,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zuñiga ""El Norteño""",Sacame La Verga Lupe,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zúñiga ""El Norteño""",El Pervertido,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zúñiga ""El Norteño""",La Enchilada,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edson Zúñiga ""El Norteño""",Vil Piltrafa,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,707 Kilos,1997,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.11904761904761904
El As De La Sierra,Alegre Y Mujeriego,1997,0.0,0.2,0.2,0.0,0.0,0.0,0.06666666666666667
El As De La Sierra,De Esta Sierra A La Otra Sierra,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,El Cachas De Oro,1998,0.8421052631578947,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.16666666666666666
El As De La Sierra,El Chivero,1998,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.2222222222222222
El As De La Sierra,El Desconocido,1997,0.0,0.0,0.2,0.0,0.0,0.1,0.05
El As De La Sierra,El Gallito Fugado,1997,0.0,0.0,0.0,0.0,0.0,0.3,0.049999999999999996
El As De La Sierra,El Helicóptero Negro,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,El Periquero,1997,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
El As De La Sierra,El Rayo De Sinaloa,1997,1.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.3055555555555555
El As De La Sierra,El Rayo De Sinaloa,1998,1.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.3055555555555555
El As De La Sierra,Ha Muerto Chalino Sánchez,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,La Doble Rodado,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,La Muerte Del Ligero,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,La Ram Colorada,1996,0.75,0.0,0.0,0.0,0.0,0.0,0.125
El As De La Sierra,La Ram Colorada,1998,0.75,0.0,0.0,0.0,0.0,0.0,0.125
El As De La Sierra,Que Viva La Polvadera,2000,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.05555555555555555
El As De La Sierra,Regalo Caro,1997,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.11538461538461539
El As De La Sierra,Regalo Caro,1998,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.0,0.11538461538461539
El As De La Sierra,Venganza Cumplida,1998,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111
El Gran Silencio,Super Riddim Internacional,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Komander,El Diablo,2013,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.27777777777777773
El Komander,El Preso,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
El Komander,Emilio Quintero,2013,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.19444444444444442
El Komander,La Mafia Se Sienta En La Mesa,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Komander,La Vuelta Cargada,2013,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.5555555555555556,0.1851851851851852
El Komander,Las Dos Cruces,2013,0.75,0.75,0.0,0.0,0.0,0.0,0.25
El Komander,Una Pantera En Las Cachas,2013,0.0,0.0,0.0,0.5,0.0,0.0,0.08333333333333333
El Palomo Y El Gorrion,Conchita La Viuda Alegre,2008,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616
El Piporro,Agustín Jaime,1984,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.14814814814814814
El Piporro,Arnulfo González,1984,1.7272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,0.3181818181818182
El Piporro,Chulas Fronteras,1984,0.0,0.0,0.75,0.0,0.0,0.75,0.25
El Piporro,El Ojo De Vidrio,1984,0.5555555555555556,0.0,0.0,0.0,0.0,0.8888888888888888,0.24074074074074073
El Piporro,Eres Casado,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Piporro,Llego Borracho El Borracho,1984,0.6,0.0,0.0,0.0,0.0,0.2,0.13333333333333333
El Piporro,Natalio Reyes Colas,1984,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333
El Piporro,Rosita Alvirez,1984,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
El Piporro,Volaron Los Pavos Reales,1984,1.6,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
El Poder Del Norte,El Pase De La Pantera,1998,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.13888888888888887
Eliseo Robles Y Los Barbaros Del Norte,Andan Diciendo,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elote El Barbaro,Esto Es México ,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Eme MalaFe,Así es la calle (Bonus Track),2024,0.0,0.0,0.125,0.0,0.0,0.375,0.08333333333333333
Eme MalaFe,La Brabus,2024,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Eme MalaFe,Monedita De Oro,2025,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.2222222222222222
Eme MalaFe,Morro,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eme MalaFe,Oveja Negra 1,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eme MalaFe,Oveja Negra 2,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eme MalaFe,San Judas ,2024,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Exterminador,Las Pompis De Mi Guera,2000,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.05555555555555555
Exterminador,Las Pompis De Mi Güera,2000,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.05555555555555555
Faruz Feet,Ahora Que Soy Bueno,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faruz Feet,Karma,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faruz Feet,Puro Corazón ,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faruz Feet,Underdogg,2015,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.023809523809523808
Fuerza Regida,Brillarosa,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuerza Regida,Chrysler 300 (En Vivo),2022,1.2,0.0,0.2,0.0,0.0,0.6,0.33333333333333337
Fuerza Regida,El Diablo,2022,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
Fuerza Regida,Falsa,2024,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Fuerza Regida,GodFather,2025,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285
Fuerza Regida,Malboro Rojo,2025,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Fuerza Regida,Me Tocó Morir,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuerza Regida,Nunca Se Imaginó,2022,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.1515151515151515
Fuerza Regida,Se Logró,2022,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Fuerza Regida,Soy El Pirata,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuerza Regida,TU SANCHO ,2025,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Fuerza Regida,TÚ NAME,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuerza Regida,Y Me Verán,2022,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.2222222222222222
Fuerza Regida,ayy weyy,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fuerza Regida,chufulas,2025,0.0,0.0,2.2,0.0,0.2,0.0,0.4
"Fuerza Regida, Natanael Cano",CH y la Pizza,2022,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
George Rhoads,Ando Al Ciego,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gera MxM,Mundo De Viboras,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerardo Ortiz,A La Orden Del Flaco,2021,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.11904761904761904
Gerardo Ortiz,Don Jesús,2021,0.0,0.0,0.6,0.0,0.0,0.4,0.16666666666666666
Gerardo Ortiz,Tranquilito,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Con Los Huevos En Las Manos,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Con Los Huevos En Las Manos,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Contrabando En Los Huevos,2014,0.2,0.0,0.0,0.0,0.0,0.3,0.08333333333333333
Grupo Exterminador,De Lengua Me Como Un Taco,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,El Baje,1997,0.25,0.0,0.25,0.0,0.0,0.25,0.125
Grupo Exterminador,El Baje,1998,0.25,0.0,0.25,0.0,0.0,0.25,0.125
Grupo Exterminador,El Cartel De La Calle,1996,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
Grupo Exterminador,El Cartel De La Calle,1997,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
Grupo Exterminador,El Cartel De La Calle,2003,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
Grupo Exterminador,El Cartel de la Calle,1998,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555
Grupo Exterminador,El Curita,1997,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Grupo Exterminador,El Dedo,1997,0.0,0.0,0.25,0.0,0.0,0.375,0.10416666666666666
Grupo Exterminador,El Diablo De Sinaloa,1996,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Grupo Exterminador,El Diablo De Sinaloa,2003,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Grupo Exterminador,El Jefe de la Mafia,1998,0.25,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.2222222222222222
Grupo Exterminador,El Mexicano Cien Por Ciento,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,El Muchacho Y El Teniente,1997,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.3055555555555556
Grupo Exterminador,El Perro Negro,1996,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Grupo Exterminador,El Perro Negro,1998,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Grupo Exterminador,El Perro Negro,2003,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Grupo Exterminador,El Toro Grande,2000,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333
Grupo Exterminador,El Ultimo Viaje ,1997,0.8333333333333334,0.25,0.16666666666666666,0.0,0.0,0.75,0.3333333333333333
Grupo Exterminador,El Último Viaje,1997,0.8333333333333334,0.25,0.16666666666666666,0.0,0.0,0.75,0.3333333333333333
Grupo Exterminador,Entre Perico Y Perico,1997,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.27777777777777773
Grupo Exterminador,La Carrera Del Año,2014,0.6,0.0,1.0,0.0,0.0,0.0,0.26666666666666666
Grupo Exterminador,La Entalladita,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Grupo Exterminador,La Fiesta De Los Perrones,1997,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Grupo Exterminador,La Fiesta De Los Perrones,2014,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Grupo Exterminador,La Yegua Y El Corvet,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,La Yegua Y el Corvet,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Las Monjitas,1996,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635
Grupo Exterminador,Las Monjitas,1997,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635
Grupo Exterminador,Las Monjitas,2003,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635
Grupo Exterminador,Las Monjitas,2014,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.13636363636363635
Grupo Exterminador,Las Panteras,1996,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334
Grupo Exterminador,Las Panteras,2003,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334
Grupo Exterminador,Las Panteras,2014,3.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334
Grupo Exterminador,Las Pompis De Mi Guera,2014,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.05555555555555555
Grupo Exterminador,Los Cocodrilos,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Los Cocodrilos,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Los Dos Compas,1998,0.0,0.6,0.0,0.0,0.0,0.0,0.1
Grupo Exterminador,Los Dos Morros,1997,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.08333333333333333
Grupo Exterminador,Los Dos Rivales,1996,0.3,0.0,0.0,0.4,0.0,0.3,0.16666666666666666
Grupo Exterminador,Los Dos Rivales,1998,0.3,0.0,0.0,0.4,0.0,0.3,0.16666666666666666
Grupo Exterminador,Me Encanta la Travesura ,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Grupo Exterminador,Me Gusta Ponerle Al Polvo,2014,0.0,0.0,0.4,0.0,0.0,0.0,0.06666666666666667
Grupo Exterminador,Sangre de Valiente,1998,0.0,0.3,0.0,0.0,0.2,0.0,0.08333333333333334
Grupo Exterminador,Soy Cocodrilo,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Tu Picahielo,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Firme,"Cerveza, Hierva y Polvo",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Grupo Frontera, Bad Bunny",un x100to,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Laberinto,Clave 7,1996,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,0.5454545454545454,0.18181818181818182
Grupo Laberinto,Corrido De Los Perez,1996,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
Grupo Laberinto,El Comandante,1996,0.0,0.0,0.0,0.5,0.0,0.0,0.08333333333333333
Grupo Laberinto,La Yegua Cebruna,1996,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Grupo Laberinto,Pescadores De Ensenada,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Laberinto,Venganza Cumplida,1996,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Grupo Marrano,7 Pulgadas,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Grupo Marrano,7 Pulgadas (Intro),2006,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Grupo Marrano,Asesino A Sentones,2018,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
Grupo Marrano,Cachondo Y Cochino,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,El Ansioso,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,El Cara De Verga,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,El Enfermo,2018,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Grupo Marrano,El Marrano Macanudo,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,El Pornotaquero,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Grupo Marrano,El Vagino Dependiente,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,Huevos Rasurados,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,Por Tus Pujidos Nos Pescaron,2003,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Grupo Marrano,Se Acabaron Mis Monedas,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,¿Cuando Seré Yo?,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grupo Montéz De Durango,Las Mulas De Garame,2006,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.023809523809523808
Hood P,3 AM,2019,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111
Hood P.,No Cocos No Tallos,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Hood P.,No Cocos No Tallos,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Ignacio Lopez Tarso,Despierten Ya Mexicanos,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignacio Lopez Tarso,La Persecución De Villa,2007,0.625,0.0,0.0,0.0,0.0,1.0,0.2708333333333333
Ignacio López Tarso,Despierten Ya Mexicanos,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignacio López Tarso,Despierten Ya Mexicanos,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ill Mascaras,Dios Barras,2015,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.05555555555555555
Illya Kuryaki & The Valderramas,Abarajame,1996,0.75,0.0,0.0,0.0,0.0,0.25,0.16666666666666666
Illya Kuryaki & The Valderramas,Jugo,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Illya Kuryaki & The Valderramas,No Way José,1996,0.6,0.0,0.0,0.0,0.0,0.2,0.13333333333333333
Instituto Mexicano Del Sonido,Bienvenidos A Mi Disco,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Instituto Mexicano Del Sonido,Bienvenidos A Mi Disco,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intocable,El Amigo Que Se Fue,2000,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.2222222222222222
Intocable,El Amigo Que Se Fué,2024,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.2222222222222222
Irma Serrano,La Martina ,1985,0.6,0.0,0.0,0.0,0.0,0.0,0.1
